,y_test,prediction
2102,992.0419999999999,1266.3728859193411
446,50.6008,-984.7003240740758
5527,2365.5874,1987.5365329434271
2831,1837.608,2029.681171224118
8049,731.0484,655.9095171823672
3403,2878.2534,4076.057182579286
1273,540.6296,752.5527062376502
3092,3315.0182,4001.868938761623
6902,4713.8640000000005,3095.493834495722
552,334.2316,811.6216399401887
2357,2439.4912,4082.6771331573505
5756,3628.61,2520.707056906948
2505,3846.9924,3408.319265450281
6474,1547.985,1084.4643349201579
549,2386.2272,2854.988346163672
3522,1707.777,3112.6823139611406
6790,1018.674,1691.9908592019258
4233,2101.2648,4207.692312491825
4481,5690.5926,2305.072426784325
5943,2125.2336,1819.0245496604855
1212,3257.7594,2541.182318333088
2089,3929.5516,2495.757133175941
2621,433.4358,993.4386051727591
2566,1832.2816,3592.8963899876885
7783,2327.6368,3020.1009388928255
280,736.3748,1442.339705149489
6501,2950.1598,2297.8928233590705
7600,937.4464,945.5052717839022
5608,1565.9616,3134.5405135727774
1231,2612.5992,2398.9794096410506
7505,1797.66,1450.9457995458167
4129,3215.8140000000003,3635.9256853388224
7366,2498.0816,1472.471088699225
2905,2886.9088,2637.2328863762796
7830,1246.3776,2022.5014076355253
4685,3355.632,2980.8711855312895
1910,873.5296,1766.9685284845987
789,1783.6782,1453.4196927798296
561,81.2276,-1133.618674146231
298,942.7728,1436.873386383111
7474,1458.102,1668.1353992611341
1299,2960.1468,2645.7062855204363
2601,1853.5872,903.9888565783825
498,1054.6272,1407.0137658546462
3647,1534.0032,1604.0312806092165
4525,1895.5326,2414.292109229264
2776,7931.6754,3795.931686529142
3761,495.3552,141.13587588382666
5559,2237.0879999999997,2158.3881735125215
3844,383.5008,772.0994233583021
382,2251.7356,1627.0222926413755
2678,453.4098,619.1164282919963
6454,6024.1584,3636.594347083579
3584,6851.081999999999,3585.298230377967
4035,579.246,971.2095729089966
4595,5273.1359999999995,4171.447511522322
2854,2463.46,1751.5494556282013
3643,3289.052,2014.0497580237936
1846,339.55800000000005,528.7277237225197
4089,2649.2182,1924.7010489455658
2944,157.1288,-1199.8229354960356
5542,751.0224,2126.3477359796516
1073,1025.3319999999999,632.4787520034063
7472,2004.058,2245.733398538567
2079,525.3162,901.6799195473736
7305,263.6568,333.0083739078864
7265,1480.0734,862.3945749297228
7471,1798.9916,2054.920521576923
1804,3842.9976,3760.1754678357934
4015,1406.1696,1431.6928152424198
2384,153.7998,662.108476511256
4313,4541.4218,3841.7672987983465
8156,2109.2544,1415.675202094921
4802,1059.9536,4199.206040314783
1197,3829.0158,2165.6189998781756
4865,856.8846,1037.0458912330378
896,1058.622,2842.1228011076164
18,2303.6679999999997,3511.56530901856
5903,1470.0864,1874.3735680896373
3382,1164.4842,1719.2041844366445
2853,207.7296,1335.4455976281956
4597,3428.2042,2910.839074792353
5519,2293.0152,2321.8733581598135
1994,3207.8244,2446.592183386387
4308,4138.6128,3013.1786483091623
8462,1494.0552,1451.9080816201522
5493,1221.0772,3016.8197905761913
1303,253.00400000000002,145.82645853098734
474,810.9444,930.044084651834
1789,175.1054,917.1639355167526
4929,2036.0164,2924.858270294637
7215,375.5112,83.90014250530794
4596,3354.3004,2530.4930900575305
2133,1431.47,2323.5696851006105
7022,2073.3012,2097.4736772961232
567,1561.9668,1519.718601678156
3888,759.012,674.9900881290952
8173,1686.4714,1656.2993490668568
2647,1038.6480000000001,2101.2426560152685
1149,1171.808,2613.343226959854
4897,398.1484,1350.6369351301223
7079,2556.672,3077.394836941001
2714,365.5242,723.8095122340754
1658,6771.186,3543.3323592920583
1441,833.5816,1384.418127993215
4381,5880.3456,4326.8368063481375
7159,878.8560000000001,1434.7263968518232
3320,4386.2904,3411.214272740201
7256,8323.8316,3503.831324883325
5783,2708.4744,2434.900946778726
4744,4012.1108,4164.647187342189
5338,109.85700000000001,-1245.2287435487438
1596,1733.0774,1170.0288346692237
4379,605.878,989.7009153905974
2616,3103.9596,2630.0802287394354
2343,5068.7354,3509.1076575978727
4406,421.4514,2009.4448007548938
1493,651.8182,631.7220956745914
5957,1514.695,2399.3470572023957
7597,2261.0568,4432.7509935007165
2706,747.0276,2041.9157874143368
7238,2787.0388,3367.1282823425922
8124,246.34599999999998,1943.392377629788
2183,1518.024,979.7608615111926
2115,934.7832,776.0505788340795
1430,1661.8368,1028.6108445134714
7460,3705.8428,2531.082913253108
669,1107.8912,2209.1427591266747
5292,6723.2484,4013.016010476443
8054,503.3448,306.6006444923778
5254,3974.8259999999996,4295.6721144171315
2426,4278.4308,3876.469220625662
7869,2626.5809999999997,2444.6360677669045
748,996.0368,999.5389356617684
829,5367.6796,2773.5617210755463
4499,3075.9959999999996,2708.303569445584
2836,503.3448,1439.8814031747445
453,978.7260000000001,3085.3836298853726
4663,3207.8244,3066.069863317875
2425,4442.2176,4418.2967043972185
3067,3103.9596,2335.458509636924
2339,1528.011,1724.4586736867013
3789,1128.531,1194.6104314255635
6763,5289.1152,4929.654204982831
2889,1737.7379999999998,3021.6778422274833
1521,262.3252,2005.824704973894
4673,1459.4336,1533.504037104953
4185,1644.526,2569.381857281782
4115,2237.0879999999997,2568.628373293952
7548,1534.0032,1224.611899734356
3307,2069.3064,2572.6834460108375
7088,185.0924,938.1877548459997
1367,1853.5872,3708.1765375363952
430,38.6164,-1286.3618558189557
8198,3401.5722,5651.4160062155515
5680,1257.0304,2482.832851629609
8408,2563.33,2917.275191666523
5741,2668.5264,3621.791037920397
1219,866.8716,2059.983619561928
2139,498.0184,2126.3044873730078
598,1414.1592,3329.148542604569
7758,1414.1592,2491.933498580499
3086,223.7088,-113.55123924194845
2389,419.454,681.7751293895308
8375,528.6452,2454.9156232759224
8501,1508.037,1731.667541420083
3545,1106.5596,1081.9667764554943
6319,2628.5784,3140.6909670204013
8521,1845.5976,1379.3417444223285
4029,2619.2572,2561.8480593751115
1393,6897.688,4431.550725807636
7389,227.7036,520.416643962322
4391,1348.245,944.6335204520823
866,4643.955,3665.484614980961
6974,5424.9384,4175.312071825738
6146,709.077,2238.3876199613715
6350,2277.036,4018.8738630578496
3350,3281.0624,1776.1920308118092
6311,1024.6662,2231.1555251679038
1148,1146.5076,2585.6278019830133
5187,1797.66,4517.624681155061
1194,5351.0346,3303.7099856077652
7625,605.878,2023.0571728347986
4271,934.7832,1252.905386428179
7525,2175.1686,3534.807428424587
710,387.4956,3024.7828025029885
7167,3079.325,1326.1606386354001
1556,3877.6192,3313.046938859214
1431,3415.554,3001.09168884065
2571,33.9558,-1207.4574868581526
8170,1653.8472,2998.165473653222
8489,2109.2544,1196.6149202666188
5459,711.0744,1125.672860334299
1390,2501.4106,2425.650032673528
7118,7190.64,3890.06103461238
7718,4942.8992,2647.5388751955015
1223,296.9468,2384.338795639995
2411,312.2602,777.477364622496
64,2543.356,5477.167062758819
6513,6385.022,2877.200391001275
5926,3137.2496,1761.2961791187715
1395,1964.11,3043.5594886611043
7187,4154.592000000001,3294.9817025534103
5699,4660.6,2956.3521470122796
4779,1669.8264,1510.3114908580671
5923,1549.3166,1664.931179181499
4549,679.1160000000001,952.2601599864456
3373,199.74,589.02660593303
4932,2460.7968,1560.1717033787959
8028,1584.604,3466.2802644276862
1272,172.4422,1124.6233043529105
4913,6704.606,4304.918375829775
4622,463.3968,72.68297024446201
258,1687.8029999999999,1830.4481766661356
1619,419.454,2081.85256145565
3650,1765.0358,2573.641702737583
5207,1298.31,1510.2795937964602
5614,1574.6170000000002,2239.5042847385885
6443,3994.8,2554.5677388161566
7461,759.6778,1724.064135058882
4387,2586.633,2091.842084858651
7884,2218.4456,1100.0561587204015
8333,1684.474,1149.9475726335213
3788,1621.8888,1644.5543645377952
7697,3453.5046,2817.349812994078
7661,1693.7952,1644.6548542825087
3241,4349.0056,3014.557705417428
6846,1605.9096,4294.35264515087
3950,693.0978,1745.7995711455264
3457,3978.155,2569.397706051514
491,3486.1288,5432.455322606498
2240,452.744,913.5605068607895
5570,3844.995,1752.8129379955599
3397,1001.3632,3970.328711273038
6045,3237.1196,1661.5948018787938
4847,671.1264,1375.6740351077597
6714,1911.5118,2425.3037537281994
4805,3523.4136,3150.1611112805454
6993,7719.2852,3985.5273176081523
3487,1158.492,1529.028739864361
3051,2616.594,3011.2727625142156
8278,3430.2016,3884.1416069712573
463,2431.5016,1791.1052598927524
7180,2384.8956,2128.939319983103
6665,1838.2738,2376.342936815391
5449,447.4176,588.9298938736708
6832,1259.6936,1511.9859501173778
4643,1438.128,2298.983986001495
1767,3142.5759999999996,3169.966657142089
7972,615.1992,2231.674921540316
7963,2006.7212,1443.9520800683347
6680,3723.1536,3922.232615927717
3014,1151.1682,968.6088298589268
2263,633.8416,724.3057190765201
5646,1208.427,1797.1836820007654
3990,3020.0688,2548.9397251821842
3913,3020.0688,3150.065524826756
5069,2656.542,3029.9110170431086
2201,1223.0746,1741.0579062994175
6523,4502.1396,2717.8086349330542
6975,966.7416,1005.516375408655
6013,394.1536,1297.8096078722838
3388,1127.8652,2615.6980231645402
8503,3392.9168,1951.279521117371
1989,1281.665,1952.7608562060243
8360,3635.268,2700.289112365757
1203,2631.2416,1725.3969432756076
1418,4570.0512,3318.1974821866906
3626,351.5424,16.610318841167782
6858,1581.9408,2503.634442567318
6299,2966.139,1846.2162532576067
6414,365.5242,1867.582145227674
5547,1794.3310000000001,2652.2882639348663
4359,2931.5174,2940.5102497499715
7817,1584.604,4046.293282209834
8162,615.1992,767.4888634814686
1519,3755.112,2571.0422477209104
2749,2996.1,3902.3599668008997
2132,4613.994000000001,4701.423979931453
1504,5522.811,5509.1709370152585
5286,2783.7098,2642.7421565811305
2177,479.376,24.435095084608292
1569,1677.816,2412.8734539576267
218,3690.5294,2471.7382186137925
7607,2641.8944,2708.0986015257727
6190,1551.9798,2694.5295640140707
5341,1018.674,528.533010158542
5060,2492.7552,3322.7373346385634
5921,926.7936,683.9271812037298
4852,1923.4962,3411.28518526524
4731,4086.0146,3849.2485826274383
2898,2376.906,2633.828855181117
6966,223.7088,-6.841884713323452
5890,4933.5779999999995,2937.065071569697
3389,97.2068,-891.5146741329634
1275,1162.4868,3116.2268149165498
763,622.523,1066.2012359670734
7772,3645.255,2448.1379553563206
2534,2535.3664,2811.8820178972774
4169,1604.578,2840.9077173639307
325,387.4956,1215.9133163584447
5172,1685.8056,2217.801581909859
3660,559.2719999999999,1957.3287417573727
5711,1877.556,2038.6651242782887
7091,2885.5772,2251.7057616907277
3688,1454.1072,1900.1461376025081
5590,1000.6974,1476.7026002134232
655,1230.3984,1629.6366809570593
5284,392.82199999999995,1246.7672216794413
7006,3904.917,4187.297953638601
3303,3515.4240000000004,2732.1748193039334
5136,3745.125,3933.3610647391088
3110,2947.4966,3897.03424995674
5834,141.8154,314.0751092348228
428,796.9626,1498.372445069535
2939,2125.2336,1362.8751915781133
1236,841.5712,1667.3702548564572
793,2045.3376,2959.5087684832074
727,744.3644,997.602441312182
6451,4166.5764,4572.673720205114
6620,1158.492,2056.7584678625117
2147,782.315,2508.9265455395735
6544,932.12,1621.427768015027
3960,322.2472,538.6052937595114
3497,225.0404,1816.7274819255263
1763,1001.3632,1730.168050045694
3605,4456.1994,3110.7759107974302
5847,543.2928,996.5216281067578
4198,2303.6679999999997,3704.506243358129
2998,1090.5804,2365.809504706426
8509,424.7804,1527.0702682526062
5737,2097.27,3291.631279792706
8277,314.2576,682.1889513685996
242,3248.4382,3163.707879191255
1507,1768.3648,3189.792314752336
4521,3111.9492,2587.4523294058063
3381,838.908,2290.4248228326996
5170,1358.2320000000002,1607.936014951281
3407,7334.4528,4816.352492927583
6295,2576.646,1915.2663262038318
6788,3387.5904,2235.6058841595614
6249,619.194,378.59416809875455
1990,426.11199999999997,-138.94911249044117
799,2588.6304,2356.9689673492003
7910,2407.5328,2442.1326265509933
7445,1215.7508,1844.9381686874726
8420,1867.569,2098.2875810394307
8325,771.6622,560.5554519442296
562,1238.388,2096.0222528869135
5303,639.168,2134.2761210118238
95,487.3656,52.73489865053125
3176,353.5398,1909.1145948671624
1050,1099.2358,1403.2488686170464
5692,1340.2554,2023.1960440162784
6632,1324.942,5599.905150082324
2443,1278.336,2650.0985976897105
2462,1682.4766,1428.2522850189332
3175,3861.64,2930.515714732332
4443,1859.5794,1557.5202059174144
461,759.012,683.1713615393952
4344,1208.427,1865.7958119295786
314,801.6232,1801.3795523324068
7566,432.77,1607.2087758593434
1620,1537.9979999999998,701.2711377323988
5013,1342.2528,1044.0168839341238
1699,665.8,742.9004645843738
7815,175.7712,-421.888112139824
5068,3004.0896,3109.46638678311
7812,723.0588,2043.1304444633379
5365,4685.9004,4130.295591873312
6189,6371.706,3322.466313912466
1930,2978.1234,2109.660439184905
7647,2741.7644,1544.6346895707836
4200,1263.0226,2793.409820268879
2600,745.696,1189.306426057251
1177,347.5476,728.1220789320982
3653,2854.9504,2893.5503260060195
7682,786.9756,2375.3357182220484
3992,2960.1468,2218.7236810630257
5963,3398.2432,2154.452499505058
5385,2929.52,2605.1491105841505
7481,572.5880000000001,1953.065665541666
3654,1238.388,1420.3420139927766
1587,1235.059,2801.584776495042
6009,2241.0828,3607.2130458600927
2639,3038.7112,3500.985097857704
8083,2920.1988,2821.7558245111254
117,2542.0244,1735.8881150146033
6579,415.4592,-977.2638451226233
8377,1973.4312,2332.4629508564785
7969,77.2328,-905.9603911376996
8459,741.0354,1676.1204012408796
4871,802.9548,2182.299282092707
3884,311.5944,-270.757939575205
5220,578.5802,883.1448983767573
4458,2245.0776,2958.4078936025026
1544,3410.2276,2071.788141018541
1996,6751.2119999999995,4438.037321151276
1067,6183.9504,4169.327795918787
7846,559.2719999999999,1096.4535973915013
5821,4566.7222,5246.9362063124645
8320,1884.8798,3051.3858937514915
6911,1406.1696,1490.3506385686733
2869,2840.3028,2555.2091837414114
556,1637.868,3166.555587150927
648,3067.3406,2881.6348206749385
6391,2586.633,2999.7680522800993
1002,2656.542,1955.5204497168718
1176,339.55800000000005,633.4935146395787
4895,1006.6896,1450.7908118286744
1012,6622.7126,3659.5264444281047
2244,149.805,834.4570629530797
7013,4250.4672,3344.2115486866574
2591,1277.0044,1311.6457667578134
5214,1150.5024,2333.8788945826745
7665,1118.5439999999999,821.5729619132458
1471,1274.3412,2141.363292292591
6334,7883.071999999999,5278.905195897147
5909,2404.2038,1293.1285310358085
6776,482.0392,1983.6807422328047
1346,1454.1072,1454.9876000880774
5135,2428.8384,3148.7197296243417
6431,852.2239999999999,1718.1522964348644
953,745.696,1093.2659771211943
788,365.5242,668.1301858599893
3354,223.7088,-102.02193926885161
7506,2736.438,2896.284658729593
5822,1860.2452,1471.9264532129846
2559,535.3032,2844.332722246132
1191,3717.8272,3719.501348713299
7662,5410.9566,4015.084554056255
8341,2423.512,1518.5102586810099
3118,4159.9184,3275.090584608462
203,6704.606,4196.713511457327
2626,865.54,1147.7799496256544
4447,186.424,-1149.7813636009787
3677,543.2928,479.2972720641923
3608,302.939,1002.9745366778258
2758,1768.3648,3269.8644895729317
7314,1788.3388,1677.530105265244
7786,837.5764,906.3490670332025
7561,388.1614,680.6257634667559
1005,2157.192,1303.167261853554
5270,183.095,578.7678036779607
3784,3109.9518,1823.1704775885723
1424,270.3148,509.7812318065286
435,3038.7112,3296.075017545901
5707,910.8144,444.3166117730062
990,741.0354,740.641977494948
817,1868.2348,2788.4202769223216
5427,44.6086,-1082.419636642018
4170,894.8352,1848.9569773852995
4053,1960.781,1758.6507307396564
658,1166.4816,2974.651669708408
1329,3511.4292,4660.037547279138
5916,3745.125,3560.597996467887
636,103.199,-132.50004933273817
2468,5668.6212,4105.537891512566
2323,2696.49,2927.32074558812
245,3755.112,3924.3081574446333
7711,1151.1682,2565.8507457412234
6105,296.9468,651.2093774224895
7290,1354.9029999999998,2054.2000421419966
7746,1901.5248,1737.498054182825
3927,1295.6468,2852.947497738402
2806,2127.231,2417.715321015074
6563,1870.898,2599.8196399607205
4715,264.9884,2420.893402684893
3365,3048.6982,2595.430756565294
4075,4828.3816,4253.222966014924
253,1877.556,2034.0912132519904
3691,146.476,-670.9253068394772
1114,1078.596,3298.5689941847345
1151,2277.036,2061.5386378118346
6506,5834.4054,3992.4594114959764
1737,1999.3974,2751.650092574764
3460,1965.4416,3889.3024448473057
8224,3984.1472,3948.429287271312
3060,1203.7664,2365.289717179685
2619,2972.1312,2632.721648591439
6597,1480.7392,1561.2365428583055
2818,263.6568,209.84228929933897
7451,4165.2448,3802.4368929496136
6777,2356.9320000000002,2763.2726626721033
4254,671.1264,825.1459336149414
1752,216.385,-975.8461278856598
2672,1203.7664,2385.6975633783063
5091,3155.8920000000003,4100.690687990185
2016,763.0068,1989.3665823768088
500,2330.3,1904.5082250030737
726,3079.9908,4154.454957164189
3566,3323.0078,2419.6066882929254
6156,2550.014,3966.1723229107397
1691,1384.1982,2846.950538106135
5642,5978.2182,3805.121419919003
3267,4586.0304,2963.612914249313
1119,767.0016,1138.2049849319978
4299,2796.36,3022.950077030605
2066,1414.1592,1316.513246691955
6333,1208.427,1902.6679209364256
1875,1046.6376,2323.9705041557313
8151,2396.88,1613.21198417241
7744,450.0808,1619.3188324634011
6492,449.415,528.2452734781873
3074,279.63599999999997,1488.543178290753
4175,228.3694,1704.9788481907003
5443,162.4552,629.3536804054877
4221,2783.0440000000003,2261.149555026377
4298,591.2304,-253.83000463491658
1850,1761.7068,1768.604979504025
507,1603.9122,2456.0360037832593
3297,1938.8096,3598.9098710335916
4362,1201.769,988.1231736640688
6307,3010.7476,2489.9119658221416
6412,1557.9720000000002,1694.0435089551806
2518,713.0718,2061.0974437228933
6659,3004.0896,3956.2345832977567
4275,561.9352,1992.994432532989
3907,1438.128,1413.2731317306138
1021,4027.4242,2801.8504192376276
6764,2213.1192,2956.676368154802
8323,1842.9344,1581.933234017892
5447,4532.7664,3875.578750573505
6121,4287.752,1934.3777226818927
7344,3225.1352,5069.383101655916
6439,1653.8472,1456.0407545327607
2705,1219.7456,2723.5867483689126
3974,1201.769,3827.6806780049637
7804,382.1692,1408.6019522022111
7342,2408.8644,1181.3439359632257
6591,575.9169999999999,-59.87573504227089
246,3440.8544,2809.7346100033105
7906,427.4436,1513.677921579304
4927,743.0328,1123.3361015055689
6840,4725.8484,3449.0246794590234
285,2267.049,2434.654626474456
2478,1356.2346,3016.4445033917077
1225,202.4032,-164.28968028008603
5278,878.8560000000001,421.90216058577573
4565,1665.8316,2957.9660744218877
481,3046.7008,3944.0389517273466
2701,2465.4574,1648.6557300876584
3066,1018.0082,1215.0758447990788
6061,1326.2736,1785.641582720573
942,1135.1889999999999,1727.7569766961558
565,2863.6058,4303.633879665499
1204,165.1184,-626.8065947170305
488,1581.9408,2166.1011169815665
104,3185.853,3054.5612242610923
6014,1264.3542,2352.091915855466
3736,669.1289999999999,769.0269019719326
5002,4221.8378,3920.7008966984135
6829,3349.6398,5426.227049776984
5700,1128.531,1202.876375330346
1464,1923.4962,3422.795707339702
4320,2892.2352,2100.9457850395484
3140,564.5984,210.6443445515415
3826,2969.468,2507.9082702608525
1816,1230.3984,1526.3914740154362
599,5502.8369999999995,2854.256077755707
7168,223.7088,41.17836254463077
7731,1076.5986,1552.0756418087633
7562,7717.9536,4370.471546261735
649,3281.7282,1734.9306005346928
5870,1794.3310000000001,3985.8130986984033
4638,540.6296,607.0546831668215
1581,4221.1720000000005,3354.39641749538
1958,2343.616,1871.6649907612605
7695,1821.6288,2041.1468562221037
5325,6207.9192,5006.167843262645
1285,4965.5364,5048.293322427742
8019,3593.3226,2801.727060678076
8361,1390.1904,2500.18582562124
689,3456.1678,1976.7675738284165
4247,1874.8928,3645.7680099554254
3167,3430.2016,3466.5378755387137
6663,199.74,373.69451347387803
5595,4761.8016,2786.8433084346075
7673,1724.422,2675.352135613138
5621,2097.9358,1512.2107247060067
3944,1347.5792,1587.6532536060658
538,1049.9666,919.1356633925894
639,5736.5328,3787.0990511933023
4681,8262.578000000001,5295.653375433631
6456,2423.512,3021.20651200071
1786,2243.746,3437.760961919273
4788,3003.4238,3627.7903120397427
383,1176.4686,700.2305003461837
545,319.584,765.4885294027331
7331,2458.1336,2716.3392775891
4613,2406.867,2552.340597665591
1358,2516.724,3985.0758763673375
5299,4828.3816,3613.2161245017155
4228,790.9704,1252.9440866422983
1500,2628.5784,2069.2000270507733
3296,308.9312,949.8164607599305
6060,759.012,694.4862258041513
3710,2451.4756,2815.019779976967
1542,1605.9096,2577.6599824560494
2345,307.5996,549.6197649769861
7291,5492.85,2899.3975279206716
2959,1358.2320000000002,2122.684902605477
7268,2189.8162,3028.98574321368
6602,1491.392,2647.5494651445806
2625,2812.3392,1936.8970437139722
4954,1721.0929999999998,3899.6022836534153
7656,288.9572,517.9419498350471
7694,1035.9848,4068.2693112272495
6870,3235.788,1976.4077013561744
1123,1570.6222,3534.635868745911
2753,592.562,70.40275235653371
3480,1428.141,1820.616248011888
7348,767.0016,4159.608132502513
1293,2925.5252,3478.881275211083
3544,4414.9198,3567.9868853817884
4964,1687.8029999999999,3512.416614752176
7931,2247.075,1000.4553157376874
2315,5383.6588,4662.322776567551
7941,79.2302,-458.13633611112414
4568,6201.927,3646.422275891683
4288,2098.6016,2031.981519956995
7270,965.41,1514.4128592412117
6370,1662.5026,2150.034026630193
7527,1565.9616,1969.1554536323256
7532,2631.2416,4063.527991471991
5607,3691.1952,2421.964008511684
6158,1981.4208,2077.876102886044
1141,1350.2424,812.7328976677177
7196,1701.7848,1612.609899891071
2277,589.2330000000001,1210.891690486304
271,2093.2752,4070.2185981622238
813,5243.8408,3588.8792734195026
6086,2404.8696,2871.3551284909313
2772,4563.3932,3060.1622018303465
3242,1597.92,1388.220317580744
5082,2782.3782,2066.3731830808347
6054,579.246,1834.593542135187
3323,5033.448,5474.765217459371
7218,886.8456,1203.9439880044733
3461,1022.6688,4133.30335854163
4261,1537.9979999999998,1232.5778169441403
3428,552.614,909.8765027311648
6861,4293.0784,2563.02228499516
4479,2804.3496,3377.581962365947
1680,495.3552,2029.1847472669629
57,796.9626,942.1864166559736
5887,1086.5856,707.6976998698267
4101,575.2512,1151.9748255155173
7690,7943.6598,4406.107958798822
5994,633.8416,789.2956202377372
8411,4431.5648,2677.2313998428026
6935,344.8844,877.411670243609
7630,2167.8448,1800.9014646934306
7200,3448.844,2534.094961300796
4475,3395.58,3570.072776766196
1695,2587.9646,3119.8335850366057
1936,958.752,1280.5840164918886
1419,3020.0688,4090.3079116004274
1250,2876.256,3111.0866813625403
7051,503.3448,960.2617739938737
1934,2372.9112,3346.200830504064
261,1418.154,1392.6489833458152
7370,2693.8268,2427.5362368498368
6654,4527.44,3607.4157696042907
5235,2648.5524,1229.6011122581767
1706,3271.7412,5410.768623237993
5676,4436.8912,2128.03780085977
3036,1833.6132,2121.3957483178165
1976,254.3356,152.2122838235755
440,2181.1608,2738.6371379884713
1359,965.41,1610.997436881181
2104,970.7364,1622.103460192484
2498,2167.8448,1640.787794729155
619,534.6374,930.5571798534546
1288,1834.9448,2305.506343811433
94,1274.3412,1966.6806430525965
5158,1518.024,1298.814349520177
157,1910.1802,1559.5603842815622
4617,3453.5046,2697.4404379563657
4495,4873.656,5255.084419178182
2830,6231.888000000001,3935.865718009993
1075,809.6128,803.8315994002355
7702,922.7988,822.1305556604395
8024,1772.3596,1296.13708152858
4278,3723.8194,3481.56102130076
7383,815.605,781.1820975355754
6989,1049.9666,965.5085035305796
2618,2101.9306,3064.8012724165665
1165,759.012,906.1440922263988
3568,540.6296,615.7108267239269
4938,210.3928,-171.54715443546206
5350,679.1160000000001,808.4066593755042
4503,1697.79,2010.6308123250803
2777,595.2252,3214.0404021547924
3261,960.7494,1184.2257498380895
7387,657.8104,891.601946176761
173,3969.4996,2896.1582479690724
4507,2770.3938,2091.8321907441314
2419,2125.2336,1378.5335572747063
3640,778.9860000000001,1031.2800914004379
1754,202.4032,-165.1108484876804
2184,2406.2012,1496.4863037996574
3427,2918.8672,2982.568891594937
3235,774.9912,728.1134980085949
8211,2741.0986,1905.2710211349167
2367,1948.1308,1687.0002500919811
1516,95.2094,-245.5387177240757
5996,868.8689999999999,958.801640272057
7211,3523.4136,2211.665802802795
2382,782.315,2512.3354989178
211,5650.6446,3858.114275341112
4846,3266.4148,2361.761535738023
4138,383.5008,721.7923089381968
628,4763.799,4209.730397334133
7918,1965.4416,1764.4998526381332
4111,790.9704,408.9542731060433
410,1504.7079999999999,2343.6583181618857
2394,55.2614,-867.7587604358123
2493,4687.232,3429.7042360410987
1482,4138.6128,3144.313237172456
883,387.4956,1176.1451739169097
3829,3568.688,2888.799161097213
6069,1565.9616,1757.873405790655
1605,277.6386,-375.50091576137106
3113,199.74,-255.7442096044499
6723,4984.1788,3975.647447724051
7195,1830.95,2672.3935978982186
6967,2390.8878,1869.7325503465827
906,33.29,-1368.6306597894784
1084,5778.4782,4117.495435381252
7651,5944.2624,3889.657628883145
4740,2805.0154,3684.5229031283607
1109,868.8689999999999,1685.4137615800414
1559,3554.7062,2949.3118551603798
6965,1877.556,1864.5181918449048
723,2566.659,4174.784415342479
7814,1311.626,2089.01942228352
4120,1076.5986,926.0805473694539
8029,751.0224,3949.4831533594224
4834,902.8248,1227.1592913306074
345,703.0848,886.3117645995302
2819,945.436,779.9741699346275
6279,1565.9616,3606.753255950617
1349,4567.388,3641.3393028587175
913,591.2304,1117.289613210307
7347,4008.116,2166.5425958279775
3989,3197.1716,3566.373612455036
7281,958.752,1171.6088704302144
2268,227.7036,673.7934191883883
4766,1765.7016,2363.060117448765
2142,1208.427,1457.5987187304424
5111,2916.204,2282.2481406538463
5387,2157.192,2502.8773029021854
6768,1155.8288,2748.731168090461
792,2822.992,2845.724306320068
4772,8413.0488,5008.20915132512
4649,4530.1032,2572.667442192537
4401,3938.8728,3411.1065297261157
7473,1838.2738,2495.0250746468028
45,358.2004,992.3934066037823
6240,2021.3688,972.1417635110176
8322,3271.7412,3681.551196485294
3906,4794.4258,4071.651815419332
87,3285.723,3914.8119932188733
1744,939.4438,1005.6885984310429
2203,1953.4572,1515.629547995969
4519,3338.987,3095.2426506553115
3842,4364.319,3566.9630400352366
2527,1050.6324,1006.2104617061755
2464,3185.1872,1935.1334956471294
7338,4910.275,4603.967251963419
2358,1379.5376,1525.6306469390177
7417,994.7052,1822.31151543937
3080,4274.436,3057.6216812646676
3807,3050.6956,3069.943696212086
6003,1516.0266,1131.9266859330019
5982,194.4136,-988.65875678461
5922,3048.6982,2618.95419245145
1081,490.6946,851.3577070648494
1552,1304.968,2667.3108017222435
7837,2510.0660000000003,2944.7105077039055
1505,4013.4424,2915.6678748392023
5481,1048.635,1828.205636516697
7412,2026.0294,1885.0097657592376
2859,2103.2622,3728.0307048426785
6647,379.506,1082.9890261794208
8428,2094.6068,3105.9407730406374
5433,3372.9428,3237.2431811248
1998,8239.9408,5321.805485082616
7480,1186.4556,3178.613900231014
3332,1528.011,2430.2972928775694
2210,3635.268,2047.0231792385628
6791,3225.1352,3388.226406848606
5076,319.584,810.486420016698
4168,4396.9432,2704.27278425435
985,1478.076,2008.1977509630833
1069,4843.695,2987.126797185987
7161,942.7728,2046.1097486578687
1755,2342.9502,3826.027042307664
2154,3542.7218,3274.965738746807
5210,3418.883,3950.098406629861
5300,3520.0846,3378.636536880293
2533,2787.0388,3007.9582175166465
6268,499.35,780.8385081618017
2440,2045.3376,4165.715369037958
4981,4870.9928,4001.712836589298
7803,3036.048,5327.644892076836
3157,420.7856,-41.31265164078491
4494,4649.9472,4479.62214002172
8416,925.462,1441.6602067321226
7822,719.064,1166.5392642164272
3861,2908.2144,3868.698274218774
5355,1091.912,1742.377022992824
2032,3779.0808,2689.2340926537695
5932,2490.092,3905.641790035736
2976,4902.9512,2705.869234887456
996,1150.5024,1983.6597240001784
5109,2745.0934,2311.7156523211816
